Channel,file generation,SALEDATE,NO.,BRAN_NAME,NO2,EAN,PRODUCT DES,SHORT_DESC,Region,Category,ITEM_DESC_SECONDARY,GROUP2,BRAND TBASE,COMP ,COLOR_DESC,SIZE_DESC,Sales QTY,SALRRP,TAX,SALNOT,SALMRP
Eomm,04-07-2025 10:52,05-Apr-25,1815,ICC Mall-LS-PUNE,1586,9506,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 005,South,Topwear,Shirt,Printed,A1,A2,BEIGE,L,1,1999,214.18,1784.82,1999
Eomm,04-07-2025 10:52,06-Apr-25,1816,Z Square - Kanpur,1587,9507,ELASTIC WAIST BAND CHINO SHORTS,APP 006,South,Topwear,Jacket,Woven,A1,A2,GREEN,32,1,1549,165.96,1383.04,1799
Eomm,04-07-2025 10:52,06-Apr-25,1817,LS Cosmos Mall Agra,1588,9508,PELICAN  PRINTED CHINO SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,BLUE,34,1,1549,165.96,1383.04,1799
Eomm,04-07-2025 10:52,05-Apr-25,1818,LS-Phoenix Marketcity-Lucknow,1589,9509,LINEN LOOK  CARGO POCKET PANT,APP 008,South,Bottomwear,Pant,5 Pocket,A1,A2,BEIGE,30,1,2355.79,252.4,2103.39,2699
Eomm,04-07-2025 10:52,05-Apr-25,1819,LS-The Forum Thomsun Mall-Ernakulam,1590,9510,HALF SLEEVE PRINTED SLUB VISCOSE SHIRT,APP 009,South,Topwear,Shirt,Printed,A1,A2,WHITE,L,1,1587.17,170.06,1417.11,1799
Eomm,04-07-2025 10:52,06-Apr-25,1820,Phoenix Market City Velachery,1591,9511,OVERDYED CARGO SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,BROWN,34,1,2049,219.54,1829.46,2299
Eomm,04-07-2025 10:52,06-Apr-25,1821,LS DLF Mall-Noida,1592,9512,CHINO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,WHITE,32,1,1699,182.04,1516.96,1699
Lifestyle,04-07-2025 10:52,06-Apr-25,1822,LS DLF Mall-Noida,1593,9513,CORE CARGO PANT TWILL LYCRA,APP 002,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,30,1,2799,299.9,2499.1,2799
Lifestyle,04-07-2025 10:52,05-Apr-25,1823,LS-Prestige Shantinketan-Bangalore,1594,9514,ELASTIC WAIST BAND CHINO SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,BEIGE,32,1,1574.01,168.64,1405.37,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1824,Oasis - Bangalore,1595,9515,GEO PRINTED CHINO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,WHITE,30,1,1549,165.96,1383.04,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1825,Ahmedabad-Alpha One Mall,1596,9516,PELICAN  PRINTED CHINO SHORTS,APP 005,South,Topwear,Jacket,Woven,A1,A2,BLUE,34,1,1549,165.96,1383.04,1799
Lifestyle,04-07-2025 10:52,05-Apr-25,1826,Phoenix Market City-LS-BLR,1597,9517,LINEN LOOK  CARGO POCKET PANT,APP 006,South,Bottomwear,Pant,5 Pocket,A1,A2,WHITE,32,2,4562.68,488.84,4073.84,5398
Lifestyle,04-07-2025 10:52,06-Apr-25,1827,LS-Rcube Mall-Noida,1598,9518,PELICAN  PRINTED CHINO SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,BLUE,34,1,1630.74,174.72,1456.02,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1828,LS-Sparkle One Mall of Asia-BLR,1599,9519,CARGO SHORTS,APP 008,South,Topwear,Jacket,Woven,A1,A2,OLIVE,30,1,2199,235.6,1963.4,2199
Lifestyle,04-07-2025 10:52,06-Apr-25,1829,Phoenix Market City Velachery,1600,9520,ELASTIC WAIST BAND CHINO SHORTS,APP 009,South,Topwear,Jacket,Woven,A1,A2,WHITE,32,1,1799,192.76,1606.24,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1830,LS DLF Mall-Noida,1601,9521,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 010,South,Topwear,Shirt,Printed,A1,A2,GREEN,L,1,1999,214.18,1784.82,1999
Centro,04-07-2025 10:52,06-Apr-25,1831,LS-Gaur City Mall-Noida,1602,9522,ELASTIC WAIST BAND CHINO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,BEIGE,30,1,1549,165.96,1383.04,1799
Centro,04-07-2025 10:52,06-Apr-25,1832,Ls Mum Market City-Kurla,1603,9523,KNOTS CROSSES PRINTED CHINO SHORTS,APP 002,South,Topwear,Jacket,Woven,A1,A2,NAVY,34,1,1549,165.96,1383.04,1799
Centro,04-07-2025 10:52,06-Apr-25,1833,Ls-City Centre Siliguri,1604,9524,SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,GREY,30,1,1549,165.96,1383.04,1799
Centro,04-07-2025 10:52,05-Apr-25,1834,LS-DSL Abacus -Hyderabad,1605,9525,OVERDYED CARGO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,OLIVE,30,1,2043.44,218.94,1824.5,2299
Centro,04-07-2025 10:52,05-Apr-25,1835,Phoenix Market City Velachery,1606,9526,HALF SLEEVE CAMP COLLAR PRINTED SHIRT,APP 005,South,Topwear,Shirt,Printed,A1,A2,OLIVE,S,1,1999,214.18,1784.82,1999
Centro,04-07-2025 10:52,06-Apr-25,1836,Phoenix Market City Velachery,1607,9527,SHORTS,APP 006,South,Topwear,Jacket,Woven,A1,A2,GREY,32,2,3098,331.92,2766.08,3598
Centro,04-07-2025 10:52,06-Apr-25,1837,Kingston - Goregaon,1608,9528,OVERDYED CARGO SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,NAVY,30,1,1954.15,209.38,1744.77,2299
Centro,04-07-2025 10:52,06-Apr-25,1838,LS-Mall of millennium-Wakad-Pune,1609,9529,COTTON LYCRA CARGO PANT,APP 008,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,32,1,3199,342.76,2856.24,3199
Centro,04-07-2025 10:52,05-Apr-25,1839,Gopalan Signature Mall-Bangalore,1610,9530,HALF SLEEVE PRINTED SHIRT,APP 009,South,Topwear,Shirt,Printed,A1,A2,NATURAL,XXL,1,2105.77,225.62,1880.15,2199
mbo,04-07-2025 10:52,05-Apr-25,1840,Viva City-Thane,1611,9531,OVERDYED CARGO SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,GREY,36,1,2011.48,215.52,1795.96,2299
mbo,04-07-2025 10:52,06-Apr-25,1841,Viva City-Thane,1612,9532,OVERDYED CARGO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,GREY,36,1,2299,246.32,2052.68,2299
mbo,04-07-2025 10:52,06-Apr-25,1842,LS-City Centre-Patna,1613,9533,SHORTS,APP 002,South,Topwear,Jacket,Woven,A1,A2,NAVY,32,1,1799,192.76,1606.24,1799
mbo,04-07-2025 10:52,05-Apr-25,1843,Phoenix Market City-LS-BLR,1614,9534,OVERDYED CARGO SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,BROWN,34,1,2006.61,215,1791.61,2299
mbo,04-07-2025 10:52,06-Apr-25,1844,Phoenix Market City-LS-BLR,1615,9535,ELASTIC WAIST BAND CHINO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,GREEN,32,1,1799,192.76,1606.24,1799
mbo,04-07-2025 10:52,06-Apr-25,1845,ICC Mall-LS-PUNE,1616,9536,CHINO SHORTS,APP 005,South,Topwear,Jacket,Woven,A1,A2,BEIGE,32,1,1511.5,161.94,1349.56,1699
mbo,04-07-2025 10:52,06-Apr-25,1846,Brook Field - Cbt,1617,9537,CARGO PANT,APP 006,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,34,1,3199,342.76,2856.24,3199
mbo,04-07-2025 10:52,06-Apr-25,1847,Runwal - Mulund,1618,9538,ELASTIC WAIST BAND CHINO SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,WHITE,32,1,1660.53,177.92,1482.61,1799
mbo,04-07-2025 10:52,06-Apr-25,1848,LS-Sparkle One Mall of Asia-BLR,1619,9539,OVERDYED CARGO SHORTS,APP 008,South,Topwear,Jacket,Woven,A1,A2,NAVY,32,1,1996.39,213.9,1782.49,2299
SIS,04-07-2025 10:52,05-Apr-25,1849,LS-Reach Airia Mall-Gurugram,1620,9540,ELASTIC WAIST BAND CHINO SHORTS,APP 009,South,Topwear,Jacket,Woven,A1,A2,BEIGE,32,1,1799,192.76,1606.24,1799
SIS,04-07-2025 10:52,06-Apr-25,1850,LS-Reach Airia Mall-Gurugram,1621,9541,CHINO SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,BLACK,34,2,3398,364.08,3033.92,3398
SIS,04-07-2025 10:52,05-Apr-25,1851,Oasis - Bangalore,1622,9542,HALF SLEEVE PRINTED SLUB VISCOSE SHIRT,APP 001,South,Topwear,Shirt,Printed,A1,A2,GREEN,L,1,1744.44,186.9,1557.54,1799
SIS,04-07-2025 10:52,05-Apr-25,1852,LS-Vagas Mall-New Delhi,1623,9543,OVERDYED CARGO PANTS,APP 002,South,Bottomwear,Pant,5 Pocket,A1,A2,GREY,32,1,3399,364.18,3034.82,3399
SIS,04-07-2025 10:52,06-Apr-25,1853,Phoenix Market City-LS-BLR,1624,9544,ELASTIC WAIST BAND CHINO SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,BEIGE,32,1,1799,192.76,1606.24,1799
SIS,04-07-2025 10:52,05-Apr-25,1854,Phoenix Market City Velachery,1625,9545,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 004,South,Topwear,Shirt,Printed,A1,A2,BEIGE,L,1,1999,214.18,1784.82,1999
SIS,04-07-2025 10:52,05-Apr-25,1855,Phoenix Market City Velachery,1626,9546,SHORTS,APP 005,South,Topwear,Jacket,Woven,A1,A2,NAVY,32,1,1549,165.96,1383.04,1799
SIS,04-07-2025 10:52,05-Apr-25,1856,MGF - Jaipur,1627,9547,HALF SLEEVE CAMP COLLAR PRINTED SHIRT,APP 006,South,Topwear,Shirt,Printed,A1,A2,OLIVE,XL,1,1999,214.18,1784.82,1999
SIS,04-07-2025 10:52,06-Apr-25,1857,LS-Ambience Mall-Delhi,1628,9548,SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,GREY,34,1,1799,192.76,1606.24,1799
EBO,04-07-2025 10:52,06-Apr-25,1858,Pacific - Khayala,1629,9549,CHINO SHORTS,APP 008,South,Topwear,Jacket,Woven,A1,A2,BLACK,34,1,1312.6,140.64,1171.96,1699
EBO,04-07-2025 10:52,06-Apr-25,1859,ICC Mall-LS-PUNE,1630,9550,COTTON LYCRA CARGO PANT,APP 009,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,30,1,3199,342.76,2856.24,3199
EBO,04-07-2025 10:52,06-Apr-25,1860,LS-City One Mall-Pune,1631,9551,CARGO SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,BLACK,30,-1,-1937.09,-207.54,-1729.55,-2199
EBO,04-07-2025 10:52,05-Apr-25,1861,Runwal - Mulund,1632,9552,CHINO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,GREEN,32,1,1501.9,160.92,1340.98,1699
EBO,04-07-2025 10:52,06-Apr-25,1862,Runwal - Ghatkopar,1633,9553,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 002,South,Topwear,Shirt,Printed,A1,A2,GREEN,XL,1,1999,214.18,1784.82,1999
EBO,04-07-2025 10:52,06-Apr-25,1863,Phoenix Market City Velachery,1634,9554,CHINO SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,BEIGE,32,1,1699,182.04,1516.96,1699
EBO,04-07-2025 10:52,06-Apr-25,1864,Phoenix Market City Velachery,1635,9555,CHINO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,WHITE,30,1,1699,182.04,1516.96,1699
EBO,04-07-2025 10:52,06-Apr-25,1865,Adarsh - Bangalore,1636,9556,HALF SLEEVE PRINTED SHIRT,APP 005,South,Topwear,Shirt,Printed,A1,A2,NATURAL,L,1,1949,208.82,1740.18,2199
EBO,04-07-2025 10:52,06-Apr-25,1866,LS-Mall of millennium-Wakad-Pune,1637,9557,GEO PRINTED CHINO SHORTS,APP 006,South,Topwear,Jacket,Woven,A1,A2,GREEN,34,1,1549,165.96,1383.04,1799
Eomm,04-07-2025 10:52,05-Apr-25,1867,Inorbit - Cyberabad,1638,9558,SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,GREY,32,1,1799,192.76,1606.24,1799
Eomm,04-07-2025 10:52,05-Apr-25,1868,LS-Prestige Shantinketan-Bangalore,1639,9559,SHORTS,APP 008,South,Topwear,Jacket,Woven,A1,A2,NAVY,36,1,1799,192.76,1606.24,1799
Eomm,04-07-2025 10:52,05-Apr-25,1869,Pacific Dehradun,1640,9560,CHINO SHORTS,APP 009,South,Topwear,Jacket,Woven,A1,A2,WHITE,34,1,1699,182.04,1516.96,1699
Eomm,04-07-2025 10:52,06-Apr-25,1870,Citi Centre- Rohini,1641,9561,SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,GREY,34,1,1799,192.76,1606.24,1799
Eomm,04-07-2025 10:52,06-Apr-25,1871,LS-Gaur City Mall-Noida,1642,9562,ELASTIC WAIST BAND CHINO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,BEIGE,38,1,1799,192.76,1606.24,1799
Eomm,04-07-2025 10:52,06-Apr-25,1872,LS-City Centre-Patna,1643,9563,LINEN LOOK  CARGO POCKET PANT,APP 002,South,Bottomwear,Pant,5 Pocket,A1,A2,BEIGE,32,1,2699,289.18,2409.82,2699
Eomm,04-07-2025 10:52,06-Apr-25,1873,V R Mall-Chennai-LS,1644,9564,OVERDYED CARGO SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,NAVY,36,1,2049,219.54,1829.46,2299
Eomm,04-07-2025 10:52,06-Apr-25,1874,LS-City One Mall-Pune,1645,9565,CARGO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,BLACK,32,1,1954.56,209.42,1745.14,2199
Lifestyle,04-07-2025 10:52,06-Apr-25,1875,Elante-Chandigarh,1646,9566,ELASTIC WAIST BAND CHINO SHORTS,APP 005,South,Topwear,Jacket,Woven,A1,A2,BEIGE,38,1,1699,182.04,1516.96,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1876,Pacific - Khayala,1647,9567,SHORTS,APP 006,South,Topwear,Jacket,Woven,A1,A2,GREY,32,1,1549,165.96,1383.04,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1877,Ls-Sports Club Pune,1648,9568,SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,GREY,34,1,1662.65,178.14,1484.51,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1878,Viva City-Thane,1649,9569,ELASTIC WAIST BAND CHINO SHORTS,APP 008,South,Topwear,Jacket,Woven,A1,A2,GREEN,36,1,1693.07,181.4,1511.67,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1879,Ahmedabad-Alpha One Mall,1650,9570,ELASTIC WAIST BAND CHINO SHORTS,APP 009,South,Topwear,Jacket,Woven,A1,A2,WHITE,32,1,1549,165.96,1383.04,1799
Lifestyle,04-07-2025 10:52,05-Apr-25,1880,Phoenix Market City-LS-BLR,1651,9571,CHINO SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,BLACK,36,1,1482.91,158.88,1324.03,1699
Lifestyle,04-07-2025 10:52,06-Apr-25,1881,Z Square - Kanpur,1652,9572,ELASTIC WAIST BAND CHINO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,WHITE,32,2,2848,305.14,2542.86,3598
Lifestyle,04-07-2025 10:52,05-Apr-25,1882,LS-Pacific Mall-Faridabad,1653,9573,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 002,South,Topwear,Shirt,Printed,A1,A2,BEIGE,M,1,1870.79,200.44,1670.35,1999
Lifestyle,04-07-2025 10:52,06-Apr-25,1883,Runwal - Ghatkopar,1654,9574,KNOTS CROSSES PRINTED CHINO SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,NAVY,34,1,1799,192.76,1606.24,1799
Centro,04-07-2025 10:52,05-Apr-25,1884,Elante-Chandigarh,1655,9575,ELASTIC WAIST BAND CHINO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,BEIGE,32,1,1549,165.96,1383.04,1799
Centro,04-07-2025 10:52,06-Apr-25,1885,LS-The Forum Thomsun Mall-Ernakulam,1656,9576,OVERDYED CARGO SHORTS,APP 005,South,Topwear,Jacket,Woven,A1,A2,NAVY,34,1,2065.9,221.34,1844.56,2299
Centro,04-07-2025 10:52,06-Apr-25,1886,LS-Reach Airia Mall-Gurugram,1657,9577,GEO PRINTED CHINO SHORTS,APP 006,South,Topwear,Jacket,Woven,A1,A2,WHITE,32,1,1743.88,186.84,1557.04,1799
Centro,04-07-2025 10:52,06-Apr-25,1887,North Country-Mohali,1658,9578,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 007,South,Topwear,Shirt,Printed,A1,A2,BEIGE,L,1,1999,214.18,1784.82,1999
Centro,04-07-2025 10:52,05-Apr-25,1888,METROPOLIS MALL GURGAON,1659,9579,GEO PRINTED CHINO SHORTS,APP 008,South,Topwear,Jacket,Woven,A1,A2,WHITE,32,1,1799,192.76,1606.24,1799
Centro,04-07-2025 10:52,05-Apr-25,1889,Pacific - Khayala,1660,9580,CHINO SHORTS,APP 009,South,Topwear,Jacket,Woven,A1,A2,WHITE,34,0,0,0,0,0
Centro,04-07-2025 10:52,05-Apr-25,1890,LS-Nexus Seawoods-Mumbai,1661,9581,OVERDYED CARGO SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,OLIVE,38,-1,-2031.91,-217.7,-1814.21,-2299
Centro,04-07-2025 10:52,06-Apr-25,1891,Pacific Dehradun,1662,9582,ELASTIC WAIST BAND CHINO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,GREEN,30,1,1549,165.96,1383.04,1799
Centro,04-07-2025 10:52,06-Apr-25,1892,Ahmedabad-Alpha One Mall,1663,9583,ELASTIC WAIST BAND CHINO SHORTS,APP 002,South,Topwear,Jacket,Woven,A1,A2,WHITE,30,1,1549,165.96,1383.04,1799
mbo,04-07-2025 10:52,06-Apr-25,1893,MBD Neopolis - Ludhiana,1664,9584,COTTON LYCRA CARGO PANT,APP 003,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,32,2,6398,685.52,5712.48,6398
mbo,04-07-2025 10:52,06-Apr-25,1894,LS-Sparkle One Mall of Asia-BLR,1665,9585,HALF SLEEVE CAMP COLLAR PRINTED SHIRT,APP 004,South,Topwear,Shirt,Printed,A1,A2,OLIVE,XL,1,1999,214.18,1784.82,1999
mbo,04-07-2025 10:52,05-Apr-25,1895,Inorbit - Cyberabad,1666,9586,HALF SLEEVE CAMP COLLAR PRINTED SHIRT,APP 005,South,Topwear,Shirt,Printed,A1,A2,OLIVE,L,1,1999,214.18,1784.82,1999
mbo,04-07-2025 10:52,05-Apr-25,1896,Pacific - Khayala,1667,9587,ELASTIC WAIST BAND CHINO SHORTS,APP 006,South,Topwear,Jacket,Woven,A1,A2,BEIGE,32,1,1549,165.96,1383.04,1799
mbo,04-07-2025 10:52,06-Apr-25,1897,LS-Prestige Shantinketan-Bangalore,1668,9588,CARGO SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,OLIVE,36,1,2199,235.6,1963.4,2199
mbo,04-07-2025 10:52,06-Apr-25,1898,METROPOLIS MALL GURGAON,1669,9589,LINEN LOOK  CARGO POCKET PANT,APP 008,South,Bottomwear,Pant,5 Pocket,A1,A2,WHITE,32,1,2699,289.18,2409.82,2699
mbo,04-07-2025 10:52,06-Apr-25,1899,Viva City-Thane,1670,9590,GEO PRINTED CHINO SHORTS,APP 009,South,Topwear,Jacket,Woven,A1,A2,GREEN,34,1,1799,192.76,1606.24,1799
mbo,04-07-2025 10:52,06-Apr-25,1900,Phoenix Market City-LS-PUNE,1671,9591,ELASTIC WAIST BAND CHINO SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,BEIGE,34,1,1549,165.96,1383.04,1799
mbo,04-07-2025 10:52,06-Apr-25,1901,Ahmedabad-Alpha One Mall,1672,9592,GEO PRINTED CHINO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,WHITE,36,1,1549,165.96,1383.04,1799
SIS,04-07-2025 10:52,05-Apr-25,1902,Phoenix Market City-LS-BLR,1673,9593,OVERDYED CARGO SHORTS,APP 002,South,Topwear,Jacket,Woven,A1,A2,NAVY,32,1,2049,219.54,1829.46,2299
SIS,04-07-2025 10:52,05-Apr-25,1903,Quest Kolkatta,1674,9594,CHINO SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,BEIGE,32,1,1699,182.04,1516.96,1699
SIS,04-07-2025 10:52,05-Apr-25,1904,Quest Kolkatta,1675,9595,CHINO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,BLACK,32,1,1699,182.04,1516.96,1699
SIS,04-07-2025 10:52,06-Apr-25,1905,Vega City Mall-LS-BLR,1676,9596,CHINO SHORTS,APP 005,South,Topwear,Jacket,Woven,A1,A2,WHITE,30,1,1626.13,174.22,1451.91,1699
SIS,04-07-2025 10:52,05-Apr-25,1906,Sarath City Mall-Hyderabad-LS,1677,9597,LINEN LOOK  CARGO POCKET PANT,APP 006,South,Bottomwear,Pant,5 Pocket,A1,A2,WHITE,34,1,2330.82,249.74,2081.08,2699
SIS,04-07-2025 10:52,05-Apr-25,1907,Phoenix Market City Velachery,1678,9598,CHINO SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,BLACK,34,1,1699,182.04,1516.96,1699
SIS,04-07-2025 10:52,05-Apr-25,1908,Elante-Chandigarh,1679,9599,CHINO SHORTS,APP 008,South,Topwear,Jacket,Woven,A1,A2,GREEN,34,1,1699,182.04,1516.96,1699
SIS,04-07-2025 10:52,05-Apr-25,1909,LS-Mall of millennium-Wakad-Pune,1680,9600,CHINO SHORTS,APP 009,South,Topwear,Jacket,Woven,A1,A2,BLACK,32,1,1659.08,177.76,1481.32,1699
SIS,04-07-2025 10:52,06-Apr-25,1910,LS-VR Mall-Nagpur,1681,9601,CORE CARGO PANT TWILL LYCRA,APP 010,South,Bottomwear,Pant,5 Pocket,A1,A2,KHAKI,32,1,2799,299.9,2499.1,2799
EBO,04-07-2025 10:52,05-Apr-25,1911,LS-Prestige Shantinketan-Bangalore,1682,9602,ELASTIC WAIST BAND CHINO SHORTS,APP 001,South,Topwear,Jacket,Woven,A1,A2,WHITE,34,1,1799,192.76,1606.24,1799
EBO,04-07-2025 10:52,05-Apr-25,1912,Vega City Mall-LS-BLR,1683,9603,CHINO SHORTS,APP 002,South,Topwear,Jacket,Woven,A1,A2,BEIGE,30,1,1699,182.04,1516.96,1699
EBO,04-07-2025 10:52,05-Apr-25,1913,Phoenix Market City-LS-BLR,1684,9604,SHORTS,APP 003,South,Topwear,Jacket,Woven,A1,A2,NAVY,34,1,1570.2,168.24,1401.96,1799
EBO,04-07-2025 10:52,05-Apr-25,1914,Ls Seasons Mall-Pune,1685,9605,ELASTIC WAIST BAND CHINO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,GREEN,32,1,1549,165.96,1383.04,1799
EBO,04-07-2025 10:52,05-Apr-25,1915,Sarath City Mall-Hyderabad-LS,1686,9606,HALF SLEEVE PRINTED SLUB VISCOSE SHIRT,APP 005,South,Topwear,Shirt,Printed,A1,A2,WHITE,XL,1,1799,192.76,1606.24,1799
EBO,04-07-2025 10:52,06-Apr-25,1916,Express Avenue - Chennai,1687,9607,CHINO SHORTS,APP 006,South,Topwear,Jacket,Woven,A1,A2,BLACK,32,1,1699,182.04,1516.96,1699
EBO,04-07-2025 10:52,06-Apr-25,1917,LS-Sparkle One Mall of Asia-BLR,1688,9608,ELASTIC WAIST BAND CHINO SHORTS,APP 007,South,Topwear,Jacket,Woven,A1,A2,GREEN,34,1,1799,192.76,1606.24,1799
EBO,04-07-2025 10:52,06-Apr-25,1918,LS DLF Mall-Noida,1689,9609,COTTON LYCRA CARGO PANT,APP 008,South,Bottomwear,Pant,5 Pocket,A1,A2,GREEN,34,1,2835.37,303.78,2531.59,3199
EBO,04-07-2025 10:52,05-Apr-25,1919,LS-Gaur City Mall-Noida,1690,9610,SHORTS,APP 009,South,Topwear,Jacket,Woven,A1,A2,GREY,28,1,1799,192.76,1606.24,1799
Eomm,04-07-2025 10:52,05-Apr-25,1920,Ls-Sports Club Pune,1691,9611,SHORTS,APP 010,South,Topwear,Jacket,Woven,A1,A2,NAVY,36,1,1799,192.76,1606.24,1799
Eomm,04-07-2025 10:52,06-Apr-25,1921,Citi Centre- Rohini,1692,9612,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 001,South,Topwear,Shirt,Printed,A1,A2,BEIGE,XL,1,1749,187.4,1561.6,1999
Eomm,04-07-2025 10:52,06-Apr-25,1922,LS-Gaur City Mall-Noida,1693,9613,OVERDYED CARGO PANTS,APP 002,South,Bottomwear,Pant,5 Pocket,A1,A2,GREY,32,2,6350.61,680.42,5670.19,6798
Eomm,04-07-2025 10:52,05-Apr-25,1923,Waltair Uplands-Vizag-LS,1694,9614,HALF SLEEVE CAMP COLLAR PRINTED SHIRT,APP 003,South,Topwear,Shirt,Printed,A1,A2,OLIVE,XL,1,1999,214.18,1784.82,1999
Eomm,04-07-2025 10:52,05-Apr-25,1924,MBD Neopolis - Ludhiana,1695,9615,CHINO SHORTS,APP 004,South,Topwear,Jacket,Woven,A1,A2,BLACK,34,1,1699,182.04,1516.96,1699
Eomm,04-07-2025 10:52,05-Apr-25,1925,LS-Sparkle One Mall of Asia-BLR,1696,9616,CARGO PANT,APP 005,South,Bottomwear,Pant,5 Pocket,A1,A2,GREY,32,1,3199,342.76,2856.24,3199
Eomm,04-07-2025 10:52,05-Apr-25,1926,LS-Sparkle One Mall of Asia-BLR,1697,9617,HALF SLEEVE CAMP COLLAR PRINTED SHIRT,APP 006,South,Topwear,Shirt,Printed,A1,A2,OLIVE,M,1,1999,214.18,1784.82,1999
Eomm,04-07-2025 10:52,05-Apr-25,1927,Mantri - Bangalore,1698,9618,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 007,South,Topwear,Shirt,Printed,A1,A2,BEIGE,L,1,1999,214.18,1784.82,1999
Lifestyle,04-07-2025 10:52,06-Apr-25,1928,Elante-Chandigarh,1699,9619,ELASTIC WAIST BAND CHINO SHORTS,APP 008,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,34,1,1799,192.76,1606.24,1799
Lifestyle,04-07-2025 10:52,05-Apr-25,1929,Phoenix Market City-LS-BLR,1700,9620,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 009,South,Topwear,Shirt,Printed,A1,A2,BEIGE,XL,1,1999,214.18,1784.82,1999
Lifestyle,04-07-2025 10:52,06-Apr-25,1930,LS-City One Mall-Pune,1701,9621,OVERDYED CARGO SHORTS,APP 010,South,Topwear,Sweatshirt,Woven,A1,A2,OLIVE,32,1,1875.9,200.98,1674.92,2299
Lifestyle,04-07-2025 10:52,06-Apr-25,1931,LS-Sparkle One Mall of Asia-BLR,1702,9622,GEO PRINTED CHINO SHORTS,APP 001,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,34,1,1799,192.76,1606.24,1799
